S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
27.75,122.25,56.25,33.75,27.75,84.75,115.5,86.25,69.25,45,15,147.5,42.75,58.5,35.25,2.25,0,2.25,54,3676.62,41.46428571,68.9,82.5,9.9375
29.4,132.6,57.9,36.3,26.7,90,118.2,85.2,66.8,44.1,15,152.9,40.5,60.6,36.9,2.7,0,2.7,55.47222222,3971.262222,42.77142857,69.16,86.55,10.575
31.05,142.95,59.55,38.85,25.65,95.25,120.9,84.15,64.35,43.2,15,158.3,38.25,62.7,38.55,3.15,0,3.15,56.94444444,4265.904444,44.07857143,69.42,90.6,11.2125
32.7,153.3,61.2,41.4,24.6,100.5,123.6,83.1,61.9,42.3,15,163.7,36,64.8,40.2,3.6,0,3.6,58.41666667,4560.546667,45.38571429,69.68,94.65,11.85
34.35,163.65,62.85,43.95,23.55,105.75,126.3,82.05,59.45,41.4,15,169.1,33.75,66.9,41.85,4.05,0,4.05,59.88888889,4855.188889,46.69285714,69.94,98.7,12.4875
36,174,64.5,46.5,22.5,111,129,81,57,40.5,15,174.5,31.5,69,43.5,4.5,0,4.5,61.36111111,5149.831111,48,70.2,102.75,13.125
38.1,168.3,64.05,48.3,24,114.6,129,80.4,57,46.95,14.45,166.85,31.5,73.95,41.85,4.5,0,4.95,61.59722222,4918.591556,50.06428571,70.96,99.9,12.825
40.2,162.6,63.6,50.1,25.5,118.2,129,79.8,57,53.4,13.9,159.2,31.5,78.9,40.2,4.5,0,5.4,61.83333333,4687.352,52.12857143,71.72,97.05,12.525
42.3,156.9,63.15,51.9,27,121.8,129,79.2,57,59.85,13.35,151.55,31.5,83.85,38.55,4.5,0,5.85,62.06944444,4456.112444,54.19285714,72.48,94.2,12.225
44.4,151.2,62.7,53.7,28.5,125.4,129,78.6,57,66.3,12.8,143.9,31.5,88.8,36.9,4.5,0,6.3,62.30555556,4224.872889,56.25714286,73.24,91.35,11.925
46.5,145.5,62.25,55.5,30,129,129,78,57,72.75,12.25,136.25,31.5,93.75,35.25,4.5,0,6.75,62.54166667,3993.633333,58.32142857,74,88.5,11.625
48.6,139.8,61.8,57.3,31.5,132.6,129,77.4,57,79.2,11.7,128.6,31.5,98.7,33.6,4.5,0,7.2,62.77777778,3762.393778,60.38571429,74.76,85.65,11.325
50.7,134.1,61.35,59.1,33,136.2,129,76.8,57,85.65,11.15,120.95,31.5,103.65,31.95,4.5,0,7.65,63.01388889,3531.154222,62.45,75.52,82.8,11.025
52.8,128.4,60.9,60.9,34.5,139.8,129,76.2,57,92.1,10.6,113.3,31.5,108.6,30.3,4.5,0,8.1,63.25,3299.914667,64.51428571,76.28,79.95,10.725
54.9,122.7,60.45,62.7,36,143.4,129,75.6,57,98.55,10.05,105.65,31.5,113.55,28.65,4.5,0,8.55,63.48611111,3068.675111,66.57857143,77.04,77.1,10.425
57,117,60,64.5,37.5,147,129,75,57,105,9.5,98,31.5,118.5,27,4.5,0,9,63.72222222,2837.435556,68.64285714,77.8,74.25,10.125
57.9,109.5,57.15,64.8,37.05,138.45,126.6,74.55,55.6,105.6,11.85,91.4,31.95,113.1,26.4,4.05,0,8.55,61.91666667,2690.667556,67.54285714,76.34,70.725,9.75
58.8,102,54.3,65.1,36.6,129.9,124.2,74.1,54.2,106.2,14.2,84.8,32.4,107.7,25.8,3.6,0,8.1,60.11111111,2543.899556,66.44285714,74.88,67.2,9.375
59.7,94.5,51.45,65.4,36.15,121.35,121.8,73.65,52.8,106.8,16.55,78.2,32.85,102.3,25.2,3.15,0,7.65,58.30555556,2397.131556,65.34285714,73.42,63.675,9
60.6,87,48.6,65.7,35.7,112.8,119.4,73.2,51.4,107.4,18.9,71.6,33.3,96.9,24.6,2.7,0,7.2,56.5,2250.363556,64.24285714,71.96,60.15,8.625
61.5,79.5,45.75,66,35.25,104.25,117,72.75,50,108,21.25,65,33.75,91.5,24,2.25,0,6.75,54.69444444,2103.595556,63.14285714,70.5,56.625,8.25
62.4,72,42.9,66.3,34.8,95.7,114.6,72.3,48.6,108.6,23.6,58.4,34.2,86.1,23.4,1.8,0,6.3,52.88888889,1956.827556,62.04285714,69.04,53.1,7.875
63.3,64.5,40.05,66.6,34.35,87.15,112.2,71.85,47.2,109.2,25.95,51.8,34.65,80.7,22.8,1.35,0,5.85,51.08333333,1810.059556,60.94285714,67.58,49.575,7.5
64.2,57,37.2,66.9,33.9,78.6,109.8,71.4,45.8,109.8,28.3,45.2,35.1,75.3,22.2,0.9,0,5.4,49.27777778,1663.291556,59.84285714,66.12,46.05,7.125
65.1,49.5,34.35,67.2,33.45,70.05,107.4,70.95,44.4,110.4,30.65,38.6,35.55,69.9,21.6,0.45,0,4.95,47.47222222,1516.523556,58.74285714,64.66,42.525,6.75
66,42,31.5,67.5,33,61.5,105,70.5,43,111,33,32,36,64.5,21,0,0,4.5,45.66666667,1369.755556,57.64285714,63.2,39,6.375
69,42.3,34.65,67.95,37.65,58.65,103.2,69.45,40.65,104.75,35.7,31.05,38.45,66.6,20.85,5.55,0,4.5,46.16388889,1418.350222,58.33571429,63.12,40.375,7.725
72,42.6,37.8,68.4,42.3,55.8,101.4,68.4,38.3,98.5,38.4,30.1,40.9,68.7,20.7,11.1,0,4.5,46.66111111,1466.944889,59.02857143,63.04,41.75,9.075
75,42.9,40.95,68.85,46.95,52.95,99.6,67.35,35.95,92.25,41.1,29.15,43.35,70.8,20.55,16.65,0,4.5,47.15833333,1515.539556,59.72142857,62.96,43.125,10.425
78,43.2,44.1,69.3,51.6,50.1,97.8,66.3,33.6,86,43.8,28.2,45.8,72.9,20.4,22.2,0,4.5,47.65555556,1564.134222,60.41428571,62.88,44.5,11.775
81,43.5,47.25,69.75,56.25,47.25,96,65.25,31.25,79.75,46.5,27.25,48.25,75,20.25,27.75,0,4.5,48.15277778,1612.728889,61.10714286,62.8,45.875,13.125
84,43.8,50.4,70.2,60.9,44.4,94.2,64.2,28.9,73.5,49.2,26.3,50.7,77.1,20.1,33.3,0,4.5,48.65,1661.323556,61.8,62.72,47.25,14.475
87,44.1,53.55,70.65,65.55,41.55,92.4,63.15,26.55,67.25,51.9,25.35,53.15,79.2,19.95,38.85,0,4.5,49.14722222,1709.918222,62.49285714,62.64,48.625,15.825
90,44.4,56.7,71.1,70.2,38.7,90.6,62.1,24.2,61,54.6,24.4,55.6,81.3,19.8,44.4,0,4.5,49.64444444,1758.512889,63.18571429,62.56,50,17.175
93,44.7,59.85,71.55,74.85,35.85,88.8,61.05,21.85,54.75,57.3,23.45,58.05,83.4,19.65,49.95,0,4.5,50.14166667,1807.107556,63.87857143,62.48,51.375,18.525
96,45,63,72,79.5,33,87,60,19.5,48.5,60,22.5,60.5,85.5,19.5,55.5,0,4.5,50.63888889,1855.702222,64.57142857,62.4,52.75,19.875
96.45,46.2,57.6,66.6,85.2,33.9,85.55,60,19.5,48.45,58.2,21.95,62.85,84.3,17.55,50.4,0,8.25,50.16388889,1896.890222,63.77142857,61.51,54.525,19.05
96.9,47.4,52.2,61.2,90.9,34.8,84.1,60,19.5,48.4,56.4,21.4,65.2,83.1,15.6,45.3,0,12,49.68888889,1938.078222,62.97142857,60.62,56.3,18.225
97.35,48.6,46.8,55.8,96.6,35.7,82.65,60,19.5,48.35,54.6,20.85,67.55,81.9,13.65,40.2,0,15.75,49.21388889,1979.266222,62.17142857,59.73,58.075,17.4
97.8,49.8,41.4,50.4,102.3,36.6,81.2,60,19.5,48.3,52.8,20.3,69.9,80.7,11.7,35.1,0,19.5,48.73888889,2020.454222,61.37142857,58.84,59.85,16.575
98.25,51,36,45,108,37.5,79.75,60,19.5,48.25,51,19.75,72.25,79.5,9.75,30,0,23.25,48.26388889,2061.642222,60.57142857,57.95,61.625,15.75
98.7,52.2,30.6,39.6,113.7,38.4,78.3,60,19.5,48.2,49.2,19.2,74.6,78.3,7.8,24.9,0,27,47.78888889,2102.830222,59.77142857,57.06,63.4,14.925
99.15,53.4,25.2,34.2,119.4,39.3,76.85,60,19.5,48.15,47.4,18.65,76.95,77.1,5.85,19.8,0,30.75,47.31388889,2144.018222,58.97142857,56.17,65.175,14.1
99.6,54.6,19.8,28.8,125.1,40.2,75.4,60,19.5,48.1,45.6,18.1,79.3,75.9,3.9,14.7,0,34.5,46.83888889,2185.206222,58.17142857,55.28,66.95,13.275
100.05,55.8,14.4,23.4,130.8,41.1,73.95,60,19.5,48.05,43.8,17.55,81.65,74.7,1.95,9.6,0,38.25,46.36388889,2226.394222,57.37142857,54.39,68.725,12.45
100.5,57,9,18,136.5,42,72.5,60,19.5,48,42,17,84,73.5,0,4.5,0,42,45.88888889,2267.582222,56.57142857,53.5,70.5,11.625
104.4,55.35,14.25,18,130.35,41.4,69.75,58.65,19.35,45.9,41.1,16.7,83.1,73.2,2.7,4.05,0,37.8,45.33611111,2244.829778,56.48571429,52.41,69.225,11.1375
108.3,53.7,19.5,18,124.2,40.8,67,57.3,19.2,43.8,40.2,16.4,82.2,72.9,5.4,3.6,0,33.6,44.78333333,2222.077333,56.4,51.32,67.95,10.65
112.2,52.05,24.75,18,118.05,40.2,64.25,55.95,19.05,41.7,39.3,16.1,81.3,72.6,8.1,3.15,0,29.4,44.23055556,2199.324889,56.31428571,50.23,66.675,10.1625
116.1,50.4,30,18,111.9,39.6,61.5,54.6,18.9,39.6,38.4,15.8,80.4,72.3,10.8,2.7,0,25.2,43.67777778,2176.572444,56.22857143,49.14,65.4,9.675
120,48.75,35.25,18,105.75,39,58.75,53.25,18.75,37.5,37.5,15.5,79.5,72,13.5,2.25,0,21,43.125,2153.82,56.14285714,48.05,64.125,9.1875
123.9,47.1,40.5,18,99.6,38.4,56,51.9,18.6,35.4,36.6,15.2,78.6,71.7,16.2,1.8,0,16.8,42.57222222,2131.067556,56.05714286,46.96,62.85,8.7
127.8,45.45,45.75,18,93.45,37.8,53.25,50.55,18.45,33.3,35.7,14.9,77.7,71.4,18.9,1.35,0,12.6,42.01944444,2108.315111,55.97142857,45.87,61.575,8.2125
131.7,43.8,51,18,87.3,37.2,50.5,49.2,18.3,31.2,34.8,14.6,76.8,71.1,21.6,0.9,0,8.4,41.46666667,2085.562667,55.88571429,44.78,60.3,7.725
135.6,42.15,56.25,18,81.15,36.6,47.75,47.85,18.15,29.1,33.9,14.3,75.9,70.8,24.3,0.45,0,4.2,40.91388889,2062.810222,55.8,43.69,59.025,7.2375
139.5,40.5,61.5,18,75,36,45,46.5,18,27,33,14,75,70.5,27,0,0,0,40.36111111,2040.057778,55.71428571,42.6,57.75,6.75
138.9,46.8,64.35,17.55,69.75,37.05,45,46.35,16.65,26.55,34.2,13.25,71.6,64.8,27,0.45,0,0,40.01388889,2034.300889,55.47857143,41.4,59.2,6.8625
138.3,53.1,67.2,17.1,64.5,38.1,45,46.2,15.3,26.1,35.4,12.5,68.2,59.1,27,0.9,0,0,39.66666667,2028.544,55.24285714,40.2,60.65,6.975
137.7,59.4,70.05,16.65,59.25,39.15,45,46.05,13.95,25.65,36.6,11.75,64.8,53.4,27,1.35,0,0,39.31944444,2022.787111,55.00714286,39,62.1,7.0875
137.1,65.7,72.9,16.2,54,40.2,45,45.9,12.6,25.2,37.8,11,61.4,47.7,27,1.8,0,0,38.97222222,2017.030222,54.77142857,37.8,63.55,7.2
136.5,72,75.75,15.75,48.75,41.25,45,45.75,11.25,24.75,39,10.25,58,42,27,2.25,0,0,38.625,2011.273333,54.53571429,36.6,65,7.3125
135.9,78.3,78.6,15.3,43.5,42.3,45,45.6,9.9,24.3,40.2,9.5,54.6,36.3,27,2.7,0,0,38.27777778,2005.516444,54.3,35.4,66.45,7.425
135.3,84.6,81.45,14.85,38.25,43.35,45,45.45,8.55,23.85,41.4,8.75,51.2,30.6,27,3.15,0,0,37.93055556,1999.759556,54.06428571,34.2,67.9,7.5375
134.7,90.9,84.3,14.4,33,44.4,45,45.3,7.2,23.4,42.6,8,47.8,24.9,27,3.6,0,0,37.58333333,1994.002667,53.82857143,33,69.35,7.65
134.1,97.2,87.15,13.95,27.75,45.45,45,45.15,5.85,22.95,43.8,7.25,44.4,19.2,27,4.05,0,0,37.23611111,1988.245778,53.59285714,31.8,70.8,7.7625
133.5,103.5,90,13.5,22.5,46.5,45,45,4.5,22.5,45,6.5,41,13.5,27,4.5,0,0,36.88888889,1982.488889,53.35714286,30.6,72.25,7.875
